ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
201131,Deep dish (part of a service),Dish,1770–85,,,,Hard-paste porcelain,Diameter: 9 5/16 in. (23.7 cm),,,,,Coat of Arms,,,,,,,European Sculpture and Decorative Arts,Ceramics-Porcelain-Export,,False,True,https://www.metmuseum.org/art/collection/search/201131,https://images.metmuseum.org/CRDImages/es/original/151017.jpg,0,,,
236580,Armchair,Armchair,ca. 1830,,,,Walnut veneer; coniferous and walnut secondary woods,Overall (confirmed): 36 1/8 × 30 1/4 × 21 in. (91.8 × 76.8 × 53.3 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Woodwork-Furniture,,False,True,https://www.metmuseum.org/art/collection/search/236580,https://images.metmuseum.org/CRDImages/es/original/DP-22126-006.jpg,2,,,
226011,Piece,Piece,19th century,,,,Silk,,,,,,Flowers|Leaves,,,,,,,European Sculpture and Decorative Arts,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/226011,https://images.metmuseum.org/CRDImages/es/original/DP7419.jpg,0,,,
175509,Liturgical shoe,Shoe,1800–1850,,,,"Silk, metallic",,,,,,Shoes|Leaves,,,,,,,European Sculpture and Decorative Arts,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/175509,https://images.metmuseum.org/CRDImages/es/original/CP470_CP2.jpg,0,,,
223156,Dress border,Border,early 19th century,,,,Silk and metal on silk,"L. 18 1/4 x W. 11 3/4 inches
46.4 x 29.8 cm",,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/223156,https://images.metmuseum.org/CRDImages/es/original/103915.jpg,0,,,
827570,Sphinx (one of a pair),Pedestals,style of 18th century,,,,"Pine, carved, painted and gilded","Overall; 21 × 14 1/2 × 38 in. (53.3 × 36.8 × 96.5 cm);
Base: 32 × 21 × 44 in. (81.3 × 53.3 × 111.8 cm)",,,,,Sphinx,,,,,,,European Sculpture and Decorative Arts,Woodwork-Furniture,,False,True,https://www.metmuseum.org/art/collection/search/827570,https://images.metmuseum.org/CRDImages/es/original/167547.jpg,1,,,
222484,Lace tassel,Tassel,17th century,,,,Bobbin lace,"Length (including cord): 48 in. (121.9 cm);
Diameter: 3 1/2 in. (8.9 cm);
Length (lace clapper): 3 in. (7.6 cm)",,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Laces,,False,True,https://www.metmuseum.org/art/collection/search/222484,https://images.metmuseum.org/CRDImages/es/original/SF30_135_159b_img1.jpg,1,,,
232384,Vase (Vase hollandois),Vase,1761,,,,Soft-paste porcelain,Height: 7 in. (17.8 cm),,,,,Fruit|Flowers,Sèvres Manufactory,Manufactory,French,1740,9999,,European Sculpture and Decorative Arts,Ceramics-Porcelain,"French, 1740–present",False,True,https://www.metmuseum.org/art/collection/search/232384,"https://images.metmuseum.org/CRDImages/es/original/SF2007_90_8a, b_img1.jpg",2,,https://www.wikidata.org/wiki/Q653307,http://vocab.getty.edu/page/ulan/500054661
203958,Hercules Delivering the Erymanthean Boar to Eurystheus,Statuette group,last quarter 17th century,,,,Bronze,"Overall, maximum dims (confirmed): 16 3/8 × 14 [edge of base to cuff of sleeve] × 11 1/4 in. [boar crest to boar hoof], 32.8 lb. (41.6 × 35.6 × 28.6 cm, 14.9 kg)
Base: 12 3/4 × 6 1/4 in. (32.4 × 15.9 cm)",,,,,Kings|Hercules|Boars,François Lespingola,Artist,,1644,1705,,European Sculpture and Decorative Arts,Sculpture-Bronze,"French, 1644–1705",False,True,https://www.metmuseum.org/art/collection/search/203958,https://images.metmuseum.org/CRDImages/es/original/DP228788.jpg,5,https://www.wikidata.org/wiki/Q116308651,https://www.wikidata.org/wiki/Q3085181,http://vocab.getty.edu/page/ulan/500025125
218403,Collar,Collar,19th century,,,,Bobbin lace,L. 16 x W. 2 1/2 inches (40.6 x 6.4 cm),,,,,,,,,,,,European Sculpture and Decorative Arts,Textiles-Laces,,False,True,https://www.metmuseum.org/art/collection/search/218403,https://images.metmuseum.org/CRDImages/es/original/DP8417.jpg,0,,,
