ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
448069,Textile Fragment,Textile fragment,mid-11th century,,,,Cotton and silk; tapestry woven,"L. 4 5/8 in. (11.8 cm)
W. 3 1/4 in. (8.3 cm)",,Egypt,,Fustat,,,,,,,,Islamic Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/448069,https://images.metmuseum.org/CRDImages/is/original/LC-27_170_25.jpg,1,,,
741397,Stucco Fragment,Fragment,probably 8th–12th century,,,,"Stucco; carved, painted",L 7.5 x W 6.5 x H 2,,Iran,,Nishapur,,,,,,,,Islamic Art,Stucco,,False,True,https://www.metmuseum.org/art/collection/search/741397,https://images.metmuseum.org/CRDImages/is/original/LC-N1573-front.jpg,1,,,
448767,Ceramic Fragment,Fragment,8th–9th century,,,,Earthenware; glazed,,,Iraq,,Ctesiphon,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/448767,https://images.metmuseum.org/CRDImages/is/original/sf32-150-293a.jpg,0,,,
447845,Tunic with Dionysian Ornament,Tunic,probably 5th century,,,,Undyed linen with tapestry woven wool decorations,"H. 68 3/4 in. (174.6 cm)
W. 53 in. (135 cm)",,Egypt,,Akhmim (former Panopolis),Dionysus,,,,,,,Islamic Art,Textiles,,False,True,https://www.metmuseum.org/art/collection/search/447845,https://images.metmuseum.org/CRDImages/is/original/DT11753.jpg,13,,,
445544,Ceramic Fragment,Fragment,14th–15th century,,,,Earthenware; incised decoration through white slip and coloring under transparent glaze,,,Egypt,,,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/445544,https://images.metmuseum.org/CRDImages/is/original/sf08-256-259a.jpg,0,,,
457217,Coin,Coin,dated 370 AH/980 CE,,,,Silver,"Ht. 7/8 in. (2.3 cm)
W. 7/8 in. (2.3 cm)
Th.1/16 in. (0.1 cm)",,,,Astar-Abad,,,,,,,,Islamic Art,Coins,,False,True,https://www.metmuseum.org/art/collection/search/457217,https://images.metmuseum.org/CRDImages/is/original/39.40.127.145a.JPG,1,,,
457230,Coin,Coin,dated 37 AH?/98 CE ?,,,,Silver,"Ht. 1 in. (2.5 cm)
W. 15/16 in. (2.4 cm)
Th.1/16 in. (0.1 cm)",,Iran,,Nishapur,,,,,,,,Islamic Art,Coins,,False,True,https://www.metmuseum.org/art/collection/search/457230,https://images.metmuseum.org/CRDImages/is/original/39.40.127.158a.JPG,1,,,
449025,Bowl,Bowl,second half 14th century,,,,Brass; engraved and inlaid with silver,"H. 4 1/2 in. (11.4 cm)
Gr. Diam.  9 in.  (22.9 cm)
Diam. (at rim) 7 in. (17.8 cm)",,Iran,,,Human Figures,,,,,,,Islamic Art,Metal,,False,True,https://www.metmuseum.org/art/collection/search/449025,https://images.metmuseum.org/CRDImages/is/original/wb-35.64.2ff.JPG,8,,,
443196,Lid of a Censer,Lid,7th century,,,,Bronze; cast,"Object: H. 4 in. (10.2 cm)
              W. 3 3/4 in. (9.5 cm)
Object with mount: H. 4 15/16 in. (12.5 cm)
                                   W. 4 1/4 in. (10.8 cm)
                                   D. 2 1/2 in. (6.4 cm)
                                   Wt. 22.6 oz. (640.771 g)",,Egypt,,,Lions,,,,,,,Islamic Art,Metal,,False,True,https://www.metmuseum.org/art/collection/search/443196,https://images.metmuseum.org/CRDImages/is/original/sf89-2-551b.jpg,1,,,
445442,Ceramic Fragment,Ceramic fragment,probably 10th–12th century,,,,"Earthenware; molded, slipped and polychrome glazed",,,Egypt,,,,,,,,,,Islamic Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/445442,https://images.metmuseum.org/CRDImages/is/original/sf08-256-271-144.jpg,0,,,
443304,Textile Fragment,Textile fragment,3rd–4th century,,,,"Wool, linen; plain weave, tapestry weave","Max. H. 7 5/16 in. (18.5 cm)
Max. W. 6 1/2 in. (16.5 cm)",,Egypt,,,,,,,,,,Islamic Art,Textiles,,False,True,https://www.metmuseum.org/art/collection/search/443304,https://images.metmuseum.org/CRDImages/is/original/DP166024.jpg,1,,,
