ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
68836,Fan Holder,Fan Holder,18th–19th century,Qing dynasty (1644–1911),,,Silk,12 1/4 x 2 1/4 in. (31.11 x 5.71 cm),China,,,,Bats,,,,,,,Asian Art,Textiles-Embroidered,,False,True,https://www.metmuseum.org/art/collection/search/68836,https://images.metmuseum.org/CRDImages/as/original/80009.jpg,0,,,
52373,Cup,Cup,17th century,,,,"Porcelain painted in overglaze polychrome enamels (Arita ware, Kakiemon type)",H. 2 3/8 in. (6 cm); Diam. 3 5/8 in. (9.2 cm),Japan,,,,Flowers|Leaves,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/52373,https://images.metmuseum.org/CRDImages/as/original/66_118_4.JPG,0,,,
42390,Bowl,Bowl,9th century,Tang dynasty (618–907),,,Stoneware with white slip and glaze,Diam. 4 1/4 in. (10.8 cm),China,,,,,,,,,,,Asian Art,Ceramics,,False,True,https://www.metmuseum.org/art/collection/search/42390,https://images.metmuseum.org/CRDImages/as/original/DP342523.jpg,2,,,
49972,Ornament,Ornament,second half of the 9th–first quarter of the 10th century,late Central Javanese period,,,Gold,H. 3/4 in. (1.9 cm),Indonesia (Java),,,,,,,,,,,Asian Art,Jewelry,,False,True,https://www.metmuseum.org/art/collection/search/49972,https://images.metmuseum.org/CRDImages/as/original/1998_544_139_S1.JPG,3,,,
60688,Blind with covered box,Blind with covered box,18th–19th century,,,,"a: Bamboo, silk, cotton, paint
bc: Lacquered wood","a: 65 x 37 1/4 in. (165.1 x 94.6 cm)
bc: H. 4 1/4 in. (10.8 cm); W. 5 1/4 in. (13.3 cm); L. 41 1/4 in. (104.8 cm)
With cover: H. 5 1/4 in. (13.3 cm)",China,,,,Peacocks|Plants,,,,,,,Asian Art,Bamboo,,False,True,https://www.metmuseum.org/art/collection/search/60688,https://images.metmuseum.org/CRDImages/as/original/62_97_15a.jpg,1,,,
69762,Piece,Piece,17th century(?),,,,"Silk, cotton",21 x 20 in. (53.34 x 50.80 cm),China,,,,Flowers,,,,,,,Asian Art,Textiles-Woven,,False,True,https://www.metmuseum.org/art/collection/search/69762,https://images.metmuseum.org/CRDImages/as/original/163898.jpg,1,,,
37782,Box with Cover,Box,18th century,,,,Bronze,H. 4 3/4 in. (12.1 cm); Diam. 9 1/2 in. (24.1 cm),Tibet,,,,,,,,,,,Asian Art,Metalwork,,False,True,https://www.metmuseum.org/art/collection/search/37782,https://images.metmuseum.org/CRDImages/as/original/29_110_10.JPG,0,,,
41036,Seal,Seal,1368–1644,Ming dynasty (1368–1644) or earlier,,,Bronze,H. 5/8 in. (1.6 cm); W. 5/8 in. (1.6 cm); D. 1/4 in. (0.6 cm),China,,,,,,,,,,,Asian Art,Metalwork,,False,True,https://www.metmuseum.org/art/collection/search/41036,https://images.metmuseum.org/CRDImages/as/original/24_13_39_O1.jpg,4,,,
70663,Stencil,Stencil,19th century,Edo period (1615–1868),,,Paper,16 1/4 x 10 1/2 in. (41.3 x 26.7 cm),Japan,,,,,,,,,,,Asian Art,Stencils,,False,True,https://www.metmuseum.org/art/collection/search/70663,https://images.metmuseum.org/CRDImages/as/original/DP13809.jpg,0,,,
61356,Water Buffalo,Figure,960–1279,Song dynasty (960–1279) or earlier,,,Bronze,H. 2 1/2 in. (6.4 cm); W. 4 3/4 in. (12.1 cm),China,,,,Buffalos,,,,,,,Asian Art,Metalwork,,False,True,https://www.metmuseum.org/art/collection/search/61356,https://images.metmuseum.org/CRDImages/as/original/1985_214_92_O1_sf.jpg,7,,,
