ObjectID,Title,Object Name,Date,Period,Dynasty,Reign,Medium,Dimensions,Culture,Country,Region,City,Subjects,Artist Name,Artist Role(s),Artist Nationality,Artist Date of Birth,Artist Date of Death,Artist Gender,department,classification,artistDisplayBio,isHighlight,isPublicDomain,objectURL,primaryImage,additionalImages_count,objectWikidata_URL,artistWikidata_URL,artistULAN_URL
436710,The Reader,"Painting, miniature",1790,,,,Ivory,Diameter 3 1/8 in. (79 mm),,,,,Books|Portraits|Women,Jean-Baptiste Isabey,Artist,French,1767,1855,,European Paintings,Miniatures,"French, Nancy 1767–1855 Paris",False,True,https://www.metmuseum.org/art/collection/search/436710,https://images.metmuseum.org/CRDImages/ep/original/60103.jpg,0,https://www.wikidata.org/wiki/Q19913943,https://www.wikidata.org/wiki/Q551132,http://vocab.getty.edu/page/ulan/500031174
436322,The Love Letter,Painting,early 1770s,,,,Oil on canvas,32 3/4 x 26 3/8 in. (83.2 x 67 cm),,,,,Women|Dogs,Jean Honoré Fragonard,Artist,French,1732,1806,,European Paintings,Paintings,"French, Grasse 1732–1806 Paris",False,True,https://www.metmuseum.org/art/collection/search/436322,https://images.metmuseum.org/CRDImages/ep/original/DP-1014-001.jpg,0,https://www.wikidata.org/wiki/Q19911811,https://www.wikidata.org/wiki/Q127171,http://vocab.getty.edu/page/ulan/500115329
436658,Hermann von Wedigh III (died 1560),Painting,1532,,,,Oil and gold on oak,"16 5/8 x 12 3/4 in. (42.2 x 32.4 cm), with added strip of 1/2 in. (1.3 cm) at bottom",,,,,Men|Portraits|Latin,Hans Holbein the Younger,Artist,German,1497,1543,,European Paintings,Paintings,"German, Augsburg 1497/98–1543 London",True,True,https://www.metmuseum.org/art/collection/search/436658,https://images.metmuseum.org/CRDImages/ep/original/DP164836.jpg,4,https://www.wikidata.org/wiki/Q19911428,https://www.wikidata.org/wiki/Q48319,http://vocab.getty.edu/page/ulan/500005259
441769,"Virgil's Tomb by Moonlight, with Silius Italicus Declaiming",Painting,1779,,,,Oil on canvas,40 x 50 in. (101.6 x 127 cm),,,,,Tombs|Men|Moon,Joseph Wright (Wright of Derby),Artist,British,1734,1797,,European Paintings,Paintings,"British, Derby 1734–1797 Derby",True,True,https://www.metmuseum.org/art/collection/search/441769,https://images.metmuseum.org/CRDImages/ep/original/DP322015.jpg,1,https://www.wikidata.org/wiki/Q19912176,https://www.wikidata.org/wiki/Q214062,http://vocab.getty.edu/page/ulan/500029777
439844,Heroic Landscape with Rainbow,Painting,1824,,,,Oil on canvas,42 3/4 x 37 3/4 in. (108.6 x 95.9 cm),,,,,Animals|Men|Women|Landscapes|Rainbows,Joseph Anton Koch,Artist,Austrian,1768,1839,,European Paintings,Paintings,"Austrian, Obergibeln bei Elbigenalp 1768–1839 Rome",False,True,https://www.metmuseum.org/art/collection/search/439844,https://images.metmuseum.org/CRDImages/ep/original/DP224123.jpg,1,https://www.wikidata.org/wiki/Q19911464,https://www.wikidata.org/wiki/Q263569,http://vocab.getty.edu/page/ulan/500000663
438016,The Streetwalker,Painting,ca. 1890–91,,,,Oil on cardboard,25 1/2 x 21 in. (64.8 x 53.3 cm),,,,,Portraits|Women,Henri de Toulouse-Lautrec,Artist,French,1864,1901,,European Paintings,Paintings,"French, Albi 1864–1901 Saint-André-du-Bois",False,True,https://www.metmuseum.org/art/collection/search/438016,https://images.metmuseum.org/CRDImages/ep/original/DT10262.jpg,0,https://www.wikidata.org/wiki/Q19912009,https://www.wikidata.org/wiki/Q82445,http://vocab.getty.edu/page/ulan/500029114
437095,Calling the Cows Home,Painting,ca. 1872,,,,Oil on wood,37 1/4 x 25 1/2 in. (94.6 x 64.8 cm),,,,,Men|Cows,Jean-François Millet,Artist,French,1814,1875,,European Paintings,Paintings,"French, Gruchy 1814–1875 Barbizon",False,True,https://www.metmuseum.org/art/collection/search/437095,https://images.metmuseum.org/CRDImages/ep/original/DP345570.jpg,0,https://www.wikidata.org/wiki/Q19905209,https://www.wikidata.org/wiki/Q148458,http://vocab.getty.edu/page/ulan/500012529
436428,The Trinity,Painting,ca. 1390–96,,,,"Tempera on wood, gold ground","Overall, with arched top, 53 1/2 x 28 3/4 in. (135.9 x 73 cm); painted surface 51 1/8 x 27 7/8 in. (129.9 x 70.8 cm)",,,,,Doves|Christ|Gods|Crucifixion,Agnolo Gaddi,Artist,Italian,1369,1396,,European Paintings,Paintings,"Italian, Florentine, active by 1369–died 1396",False,True,https://www.metmuseum.org/art/collection/search/436428,https://images.metmuseum.org/CRDImages/ep/original/EP264.jpg,0,https://www.wikidata.org/wiki/Q19912089,https://www.wikidata.org/wiki/Q363296,http://vocab.getty.edu/page/ulan/500021601
437393,The Toilet of Bathsheba,Painting,1643,,,,Oil on wood,22 1/2 x 30 in. (57.2 x 76.2 cm),,,,,Female Nudes|Bathsheba,Rembrandt (Rembrandt van Rijn),Artist,Dutch,1606,1669,,European Paintings,Paintings,"Dutch, Leiden 1606–1669 Amsterdam",False,True,https://www.metmuseum.org/art/collection/search/437393,https://images.metmuseum.org/CRDImages/ep/original/DP145915.jpg,1,https://www.wikidata.org/wiki/Q19863030,https://www.wikidata.org/wiki/Q5598,http://vocab.getty.edu/page/ulan/500011051
436687,"Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843)",Painting,1778–1810,,,,Oil on canvas,93 3/4 x 59 in. (238.1 x 149.9 cm),,,,,Boys|Portraits|Mothers|Women,John Hoppner,Artist,British,1758,1810,,European Paintings,Paintings,"British, London 1758–1810 London",False,True,https://www.metmuseum.org/art/collection/search/436687,https://images.metmuseum.org/CRDImages/ep/original/DP-30722-001.jpg,2,https://www.wikidata.org/wiki/Q19912140,https://www.wikidata.org/wiki/Q326066,http://vocab.getty.edu/page/ulan/500013173
